Order_ID,Order_Date,Customer_ID,Customer_City,Customer_State,Category,Sub_Category,Product_Name,Price,Quantity,Discount_Percentage,Payment_Method,Delivery_Type,Delivery_Days,Return_Status,Rating
F1864,2025-09-28,CUST789,New Anthony,Oklahoma,Beauty,Makeup,Marriage,5732,2,18,COD,Standard,3,No,2
F1865,2025-12-24,CUST780,Ortegahaven,Vermont,Grocery,Beverages,Personal,35714,2,24,Credit Card,Express,7,Yes,5
F1866,2025-08-30,CUST664,Katieland,Kansas,Home,Kitchen,Stage,14755,5,9,COD,Express,7,No,4
F1867,2026-01-20,CUST267,Robertchester,South Dakota,Beauty,Makeup,Red,51063,5,26,EMI,Express,6,No,3
F1868,2025-10-22,CUST325,Michaelborough,Oregon,Grocery,Snacks,Visit,22877,2,23,COD,Express,2,Yes,2
F1869,2025-09-27,CUST588,Clintonport,Arkansas,Grocery,Beverages,Play,22619,4,18,Debit Card,Standard,5,No,3
F1870,2026-01-20,CUST463,Stevensonville,Connecticut,Grocery,Snacks,Firm,34489,4,18,Debit Card,Express,6,No,3
F1871,2025-12-24,CUST807,Myersmouth,Kentucky,Fashion,Women Clothing,Need,30656,2,7,Credit Card,Standard,2,No,4
F1872,2025-09-24,CUST836,Gutierrezville,New Hampshire,Electronics,Mobile,Describe,28095,4,17,COD,Express,6,Yes,3
F1873,2026-02-01,CUST541,East Amyberg,Arizona,Beauty,Skincare,Resource,27600,1,14,EMI,Standard,5,Yes,3
F1874,2025-10-26,CUST708,East Jorge,Maine,Electronics,Accessories,Country,872,3,19,Credit Card,Express,7,Yes,5
F1875,2025-09-09,CUST411,Ryanton,Georgia,Beauty,Makeup,Hot,30479,2,19,COD,Express,7,No,3
F1876,2025-09-27,CUST122,Andreachester,Colorado,Beauty,Makeup,Player,28470,4,15,Credit Card,Express,4,No,4
F1877,2025-09-11,CUST458,Rogerbury,Vermont,Home,Furniture,Town,41823,1,22,Credit Card,Standard,4,No,5
F1878,2025-09-03,CUST625,Port Peter,Illinois,Grocery,Snacks,Yes,49309,3,5,EMI,Standard,2,No,2
F1879,2026-01-01,CUST472,Christianport,Nebraska,Beauty,Makeup,West,7834,1,30,Credit Card,Express,3,Yes,2
F1880,2025-09-26,CUST766,Lake Danielberg,Hawaii,Home,Kitchen,At,42831,1,29,Debit Card,Express,4,Yes,3
F1881,2025-08-29,CUST423,Lake Rachelport,Wyoming,Fashion,Women Clothing,Important,23626,2,28,Credit Card,Standard,5,No,3
F1882,2026-01-18,CUST505,Coreyburgh,Massachusetts,Electronics,Mobile,Every,53437,3,12,Debit Card,Express,3,Yes,4
F1883,2025-11-30,CUST779,Kimborough,Mississippi,Beauty,Skincare,Sit,40251,1,21,EMI,Standard,6,No,2
F1884,2025-10-15,CUST261,Harringtontown,South Dakota,Fashion,Women Clothing,Pick,8388,4,20,COD,Express,2,Yes,4
F1885,2025-09-02,CUST690,East Christopher,South Dakota,Beauty,Makeup,Author,5674,1,26,COD,Express,5,Yes,5
F1886,2026-01-10,CUST546,Markport,North Dakota,Beauty,Makeup,Exactly,45642,1,23,Debit Card,Express,7,No,5
F1887,2026-01-01,CUST693,East Steven,Connecticut,Home,Furniture,Scene,2847,5,20,COD,Standard,3,No,5
F1888,2025-08-24,CUST833,Franklinside,Virginia,Electronics,Accessories,Available,16479,5,26,EMI,Express,2,No,4
F1889,2025-12-16,CUST482,East Tyler,New Mexico,Beauty,Makeup,Laugh,38573,4,28,COD,Express,4,No,5
F1890,2025-12-23,CUST750,West Jerry,Illinois,Electronics,Mobile,Green,55082,4,25,UPI,Standard,2,No,3
F1891,2025-12-26,CUST436,West William,Oklahoma,Fashion,Men Clothing,Yet,51990,3,30,Debit Card,Standard,4,No,4
F1892,2025-12-21,CUST704,New Brianton,North Dakota,Fashion,Men Clothing,Race,1518,2,5,UPI,Standard,5,No,5
F1893,2026-02-08,CUST116,West Julie,North Dakota,Electronics,Accessories,Message,40315,4,26,Credit Card,Express,6,No,3
F1894,2025-10-18,CUST839,Joseberg,Georgia,Fashion,Women Clothing,Doctor,56944,1,28,COD,Standard,2,No,2
F1895,2026-01-17,CUST791,East Jenniferhaven,Louisiana,Fashion,Men Clothing,Miss,1992,3,8,COD,Standard,7,Yes,1
F1896,2026-01-12,CUST239,West Bradley,Mississippi,Electronics,Accessories,Grow,54614,3,19,EMI,Standard,5,No,4
F1897,2025-11-19,CUST424,Kylefort,Nevada,Fashion,Women Clothing,School,12301,2,10,UPI,Standard,3,No,1
F1898,2025-10-10,CUST245,Lake Richard,New York,Beauty,Skincare,Provide,41835,5,27,Credit Card,Express,7,No,3
F1899,2026-01-13,CUST804,Port Angelicachester,Utah,Beauty,Makeup,Traditional,7503,2,30,COD,Standard,2,Yes,5
F1900,2025-09-04,CUST799,East Brenda,Idaho,Electronics,Laptop,Up,765,4,23,Debit Card,Express,3,Yes,1
F1901,2025-12-03,CUST992,North Tracy,Texas,Fashion,Women Clothing,Learn,58705,1,13,EMI,Standard,4,No,1
F1902,2026-01-17,CUST980,West Nicole,Hawaii,Electronics,Laptop,Direction,39170,4,27,COD,Standard,4,No,4
F1903,2025-11-15,CUST992,East Carolmouth,North Carolina,Beauty,Makeup,Price,58219,3,25,Credit Card,Standard,5,Yes,4
F1904,2026-01-20,CUST999,Meyersfurt,Iowa,Electronics,Accessories,Future,31743,5,10,EMI,Standard,3,No,4
F1905,2025-10-13,CUST629,South Caleb,Rhode Island,Beauty,Skincare,Only,18696,2,29,EMI,Express,6,Yes,2
F1906,2026-01-11,CUST157,Jonesland,Maryland,Beauty,Skincare,We,49729,3,9,COD,Express,5,No,3
F1907,2025-12-02,CUST570,Lake Bryanbury,Kentucky,Grocery,Snacks,Official,26016,3,24,Debit Card,Standard,2,No,1
F1908,2025-09-30,CUST520,East Brandibury,Hawaii,Grocery,Beverages,Lose,13790,2,12,Debit Card,Standard,6,No,2
F1909,2025-11-11,CUST162,West Carl,Colorado,Beauty,Makeup,Peace,33708,2,24,EMI,Standard,4,No,4
F1910,2025-11-26,CUST268,Port Randy,New York,Electronics,Laptop,Country,32239,4,13,COD,Standard,5,No,4
F1911,2026-01-16,CUST908,Lake Johnfurt,Vermont,Home,Furniture,Effect,26320,2,27,UPI,Express,6,No,2
F1912,2025-09-22,CUST811,Ambershire,Maryland,Fashion,Men Clothing,Eye,819,1,16,COD,Standard,7,Yes,5
F1913,2025-12-28,CUST742,Jonathantown,Louisiana,Grocery,Beverages,Off,50944,5,16,UPI,Standard,2,No,4
F1914,2026-02-17,CUST281,New Marie,Alabama,Beauty,Skincare,Style,28870,4,20,UPI,Express,6,No,4
F1915,2025-12-02,CUST100,Angelahaven,New Jersey,Beauty,Skincare,Yeah,1141,3,11,EMI,Standard,3,Yes,1
F1916,2025-11-15,CUST537,Angelatown,New Mexico,Grocery,Snacks,Difference,59555,1,28,Debit Card,Standard,2,Yes,1
F1917,2025-10-03,CUST956,New Jeffrey,Michigan,Beauty,Skincare,Indeed,16447,3,15,Credit Card,Standard,6,Yes,5
F1918,2025-12-04,CUST184,Wallston,Delaware,Fashion,Women Clothing,Entire,20163,4,15,Debit Card,Express,2,Yes,2
F1919,2025-12-01,CUST227,Shieldsshire,Minnesota,Beauty,Skincare,Community,39311,4,10,EMI,Standard,2,Yes,4
F1920,2025-09-26,CUST694,Nicolehaven,Alaska,Electronics,Laptop,Good,3811,3,19,EMI,Express,5,Yes,5
F1921,2026-01-16,CUST462,Nancyhaven,Minnesota,Fashion,Women Clothing,Trouble,54720,4,26,UPI,Standard,7,Yes,2
F1922,2025-12-23,CUST705,Williamsmouth,New Jersey,Beauty,Makeup,Land,37303,5,11,COD,Express,6,Yes,3
F1923,2025-12-16,CUST884,New Johnberg,New Jersey,Fashion,Men Clothing,Traditional,58326,4,13,Debit Card,Express,4,No,5
F1924,2026-01-16,CUST137,West Jasonborough,Montana,Electronics,Mobile,Nation,44365,1,9,EMI,Express,7,No,3
F1925,2026-02-01,CUST646,Lake Christophermouth,Washington,Electronics,Accessories,Police,6161,4,18,UPI,Standard,3,No,5
F1926,2025-10-18,CUST196,Hillborough,Minnesota,Electronics,Laptop,As,8294,5,25,Debit Card,Express,6,Yes,4
F1927,2026-02-01,CUST310,Chadfurt,Tennessee,Grocery,Beverages,Be,8150,3,12,COD,Express,3,No,4
F1928,2025-11-03,CUST617,Jenniferview,North Dakota,Grocery,Snacks,Professor,51780,1,23,UPI,Express,5,No,5
F1929,2026-02-12,CUST956,East Brandi,Florida,Electronics,Laptop,Determine,12796,5,23,Debit Card,Express,5,Yes,4
F1930,2025-10-01,CUST199,North John,Arizona,Fashion,Men Clothing,Yourself,55317,1,10,EMI,Express,5,Yes,4
F1931,2025-09-26,CUST373,West Michael,Georgia,Fashion,Men Clothing,Degree,32208,5,15,Credit Card,Express,3,Yes,5
F1932,2025-11-08,CUST566,Murrayville,West Virginia,Electronics,Accessories,Structure,14873,3,7,COD,Express,3,Yes,4
F1933,2026-01-25,CUST395,East Vanessa,New York,Grocery,Beverages,Crime,48284,1,28,Credit Card,Express,5,Yes,4
F1934,2025-11-01,CUST984,Allisonside,Nebraska,Grocery,Snacks,Deal,29285,3,28,UPI,Express,2,Yes,2
F1935,2025-12-21,CUST408,Port Tylershire,Florida,Grocery,Beverages,Time,45454,2,5,COD,Express,4,Yes,4
F1936,2026-01-29,CUST908,Murilloview,New York,Fashion,Women Clothing,Third,24791,5,17,COD,Standard,6,No,3
F1937,2025-09-14,CUST160,Port Randyfurt,Alaska,Home,Furniture,Begin,23440,5,23,Debit Card,Standard,6,Yes,2
F1938,2026-02-02,CUST871,East Nathan,North Carolina,Home,Furniture,Your,48043,1,28,Credit Card,Standard,7,Yes,2
F1939,2025-12-06,CUST641,Gonzalezview,Iowa,Grocery,Snacks,Economy,22968,4,5,COD,Express,2,Yes,1
F1940,2025-11-19,CUST496,Gailfort,Massachusetts,Beauty,Makeup,True,46664,4,30,EMI,Express,5,Yes,1
F1941,2026-02-01,CUST539,East Brett,Ohio,Fashion,Women Clothing,Message,29334,2,29,COD,Express,3,Yes,3
F1942,2025-10-05,CUST317,Cameronmouth,Colorado,Grocery,Snacks,Space,49855,3,20,Credit Card,Express,2,Yes,1
F1943,2025-09-27,CUST827,Oliviatown,Delaware,Grocery,Beverages,Item,42200,3,18,UPI,Express,7,No,4
F1944,2025-12-17,CUST649,North Kimberly,New York,Fashion,Men Clothing,Class,38295,2,6,Credit Card,Standard,4,Yes,5
F1945,2025-10-25,CUST188,New Kenneth,Utah,Electronics,Accessories,Themselves,19877,2,15,COD,Express,5,Yes,4
F1946,2025-12-01,CUST370,Kaylaland,Massachusetts,Electronics,Mobile,Letter,3184,4,17,UPI,Express,5,No,5
F1947,2025-09-01,CUST965,Lake Charleschester,Missouri,Home,Furniture,Face,17456,4,16,Debit Card,Express,2,Yes,4
F1948,2025-12-03,CUST807,Barberberg,Alabama,Fashion,Women Clothing,Save,54681,2,21,Credit Card,Standard,6,Yes,4
F1949,2026-02-08,CUST844,Kellyside,California,Grocery,Beverages,Force,50086,5,29,Credit Card,Standard,4,No,4
F1950,2026-01-13,CUST909,East Lisa,Alaska,Fashion,Women Clothing,Course,20606,4,29,Credit Card,Express,5,Yes,1
F1951,2025-10-15,CUST771,South Chad,Massachusetts,Electronics,Mobile,Alone,57069,3,20,Credit Card,Standard,2,No,1
F1952,2025-11-02,CUST492,South Yvette,Alabama,Grocery,Beverages,Source,27212,3,19,UPI,Express,5,Yes,5
F1953,2025-11-25,CUST782,East Joshua,South Dakota,Grocery,Snacks,Beat,32175,4,30,EMI,Express,2,Yes,5
F1954,2025-09-17,CUST362,Kevinchester,Connecticut,Electronics,Mobile,Hit,17423,2,30,EMI,Express,5,No,5
F1955,2025-12-19,CUST567,North Maryhaven,South Dakota,Grocery,Snacks,Series,44290,2,11,EMI,Standard,6,No,5
F1956,2026-01-02,CUST439,Ashleyborough,Illinois,Beauty,Skincare,Determine,48160,3,19,COD,Express,7,No,5
F1957,2026-01-28,CUST287,West Benjamin,Iowa,Grocery,Snacks,Practice,15977,3,8,Debit Card,Standard,5,No,5
F1958,2026-01-16,CUST240,Hayesville,Texas,Grocery,Beverages,Student,57842,1,13,COD,Express,3,Yes,3
F1959,2025-12-11,CUST923,Yorkstad,Rhode Island,Grocery,Beverages,See,45977,5,27,UPI,Express,5,Yes,1
F1960,2025-10-20,CUST266,South Katieshire,West Virginia,Beauty,Makeup,Assume,55334,1,21,Credit Card,Standard,4,Yes,3
F1961,2025-12-13,CUST120,Porterberg,Hawaii,Fashion,Women Clothing,Special,17448,4,14,UPI,Express,7,No,5
F1962,2026-02-13,CUST285,West Johnshire,Colorado,Grocery,Beverages,Trouble,27715,2,28,EMI,Express,5,Yes,2
F1963,2025-11-30,CUST730,Lake Jacob,Utah,Home,Furniture,Arm,25590,1,8,UPI,Standard,6,Yes,2
F1964,2025-12-18,CUST656,East Grace,New York,Fashion,Women Clothing,Guy,435,4,8,Debit Card,Standard,5,Yes,1
F1965,2025-10-27,CUST372,Richardsontown,Arizona,Fashion,Men Clothing,Responsibility,7327,2,8,UPI,Standard,7,No,4
F1966,2025-11-14,CUST426,South Brittney,Texas,Home,Kitchen,Along,25650,5,14,EMI,Express,2,No,5
F1967,2025-11-23,CUST369,Annettefort,Alabama,Electronics,Accessories,Wait,22050,1,29,UPI,Express,7,Yes,5
F1968,2026-02-05,CUST283,Freemantown,Tennessee,Grocery,Snacks,Data,28609,2,29,COD,Express,3,Yes,4
F1969,2025-11-14,CUST662,East Janet,Virginia,Grocery,Snacks,Challenge,58748,2,10,Debit Card,Express,6,No,3
F1970,2025-10-13,CUST419,Port Justinshire,Wisconsin,Home,Furniture,Might,57728,5,25,UPI,Standard,6,No,1
F1971,2025-10-15,CUST665,Allisonville,Massachusetts,Electronics,Accessories,Certain,11376,5,14,Debit Card,Express,5,Yes,4
F1972,2025-09-06,CUST407,North Emilyville,Pennsylvania,Home,Furniture,Fire,9089,2,9,UPI,Standard,7,Yes,1
F1973,2025-09-02,CUST268,Griffinstad,Montana,Grocery,Beverages,Fly,2556,2,24,Credit Card,Express,5,No,1
F1974,2025-10-22,CUST851,South Julie,Wisconsin,Beauty,Makeup,Movement,48457,2,26,UPI,Express,7,Yes,3
F1975,2025-10-09,CUST523,Aprilport,Nevada,Electronics,Accessories,Get,48699,2,21,Credit Card,Standard,3,Yes,2
F1976,2025-12-19,CUST401,Scottfort,Wyoming,Home,Furniture,Too,30123,2,6,Credit Card,Standard,6,Yes,5
F1977,2025-08-29,CUST353,Clarkfurt,Georgia,Electronics,Laptop,Energy,49544,5,24,Credit Card,Express,3,No,5
F1978,2025-10-25,CUST483,Meltonhaven,Nebraska,Beauty,Makeup,Nearly,33789,4,29,UPI,Express,7,Yes,4
F1979,2025-09-21,CUST658,North Heather,New Mexico,Fashion,Men Clothing,Including,9023,5,22,Debit Card,Standard,7,No,3
F1980,2025-12-29,CUST467,Alexandraview,California,Electronics,Accessories,Fund,27387,3,7,Credit Card,Express,7,Yes,4
F1981,2025-10-31,CUST763,South Richard,Delaware,Fashion,Men Clothing,Say,34257,5,6,Debit Card,Express,5,No,4
F1982,2025-09-19,CUST992,Greenburgh,Tennessee,Fashion,Women Clothing,Support,1350,2,29,EMI,Express,6,No,5
F1983,2026-01-17,CUST136,West Jenniferfort,Arkansas,Grocery,Snacks,Mrs,756,3,7,EMI,Standard,2,No,3
F1984,2025-12-17,CUST543,North Lisa,Oklahoma,Electronics,Laptop,Politics,53902,5,9,UPI,Standard,7,Yes,4
F1985,2025-10-19,CUST666,Williamchester,Texas,Home,Kitchen,Very,55918,3,17,COD,Standard,3,Yes,1
F1986,2025-09-22,CUST976,East Chad,Tennessee,Beauty,Makeup,Lead,34962,4,5,COD,Express,7,Yes,4
F1987,2026-02-10,CUST578,Randallfort,Wyoming,Fashion,Men Clothing,Mind,17980,2,30,UPI,Express,7,No,4
F1988,2025-12-30,CUST280,Connerview,Hawaii,Home,Furniture,Form,48294,2,16,EMI,Express,2,No,1
F1989,2025-10-11,CUST948,East Peter,North Carolina,Grocery,Snacks,Yet,45396,3,17,COD,Express,3,Yes,3
F1990,2025-10-17,CUST430,North Richardland,New Mexico,Electronics,Accessories,Recognize,7367,4,14,Credit Card,Express,2,Yes,5
F1991,2026-01-27,CUST332,West Nicholas,Idaho,Home,Kitchen,Put,1596,3,10,Debit Card,Express,3,No,5
F1992,2025-09-20,CUST971,North Saratown,Nevada,Grocery,Snacks,Skill,4103,1,29,UPI,Standard,4,Yes,5
F1993,2025-10-02,CUST525,New Cathymouth,South Dakota,Electronics,Mobile,President,54736,4,16,EMI,Standard,4,No,2
F1994,2025-12-25,CUST455,Andersonview,Louisiana,Fashion,Women Clothing,Our,19108,1,20,Credit Card,Express,6,No,5
F1995,2025-11-05,CUST191,Zacharymouth,Nevada,Fashion,Men Clothing,Apply,8982,4,13,EMI,Express,2,No,4
F1996,2025-10-15,CUST304,West Theodore,Nevada,Fashion,Men Clothing,Forward,9172,3,28,EMI,Standard,6,No,3
F1997,2025-10-03,CUST949,New Stevenchester,Arkansas,Beauty,Skincare,Others,10848,5,27,EMI,Express,2,No,3
F1998,2025-10-26,CUST445,Wallchester,Illinois,Home,Furniture,List,24778,1,22,Credit Card,Standard,6,No,5
F1999,2025-10-31,CUST667,North Amandahaven,Hawaii,Fashion,Women Clothing,Or,14043,5,24,UPI,Standard,4,No,4
